text,font_size,is_bold,word_count,size_diff_from_prev,starts_with_pattern,y_position,is_centered,page_num,label,text_case_title,text_case_upper
"drug can either be adsorbed, dissolved, or dispersed",10.000099999999975,False,8,7.230099999999993,False,0.3870094655024756,False,2,paragraph,False,False
[,1.844820000000027,False,1,-8.155279999999948,False,0.3895063007637819,False,2,paragraph,False,False
24,2.769999999999982,False,1,0.9251799999999548,False,0.3920031360250882,False,2,paragraph,False,False
expressed on cancerous cells. This allows the drug to be,10.000099999999975,False,10,7.230099999999993,False,0.3957483889170476,False,2,paragraph,False,False
/,1.5401200000000017,False,1,-8.459979999999973,False,0.3994936418090071,False,2,paragraph,False,False
07,2.769999999999982,False,1,1.22987999999998,False,0.40074205943966024,False,2,paragraph,False,False
"throughout the nanoparticle complex or, alternatively, it",10.000099999999975,False,7,7.230099999999993,False,0.4032388947009665,False,2,paragraph,False,False
/,1.5401200000000017,False,1,-8.459979999999973,False,0.4082325652235791,False,2,paragraph,False,False
2025,2.769999999999982,False,1,1.22987999999998,False,0.40948098285423223,False,2,paragraph,False,False
specifically directed to the tumor while limiting its exposure,10.000099999999975,False,9,7.230099999999993,False,0.4119778181155386,False,2,paragraph,False,False
can be covalently attached to the surface. In addition to,10.000099999999975,False,10,0.0,False,0.41946832389945743,False,2,paragraph,False,False
],1.844820000000027,False,1,-8.155279999999948,False,0.42321357679141686,False,2,paragraph,False,False
.,1.384999999999991,False,1,-0.4598200000000361,False,0.42571041205272314,False,2,paragraph,False,False
to normal cells that do not significantly bind with the,10.000099999999975,False,10,8.615099999999984,False,0.4282072473140295,False,2,paragraph,False,False
S,3.0802400000000034,False,1,-6.9198599999999715,False,0.4294556649446826,False,2,paragraph,False,True
ee,2.459760000000017,False,1,-0.6204799999999864,False,0.43320091783664205,False,2,paragraph,False,False
"engineering nanoparticles for drug delivery, chemothera-",10.000099999999975,False,6,7.540339999999958,False,0.43569775309794834,False,2,paragraph,False,False
t,1.5401200000000017,False,1,-8.459979999999973,False,0.4406914236205609,False,2,paragraph,False,False
"attached antibody. Nevertheless, studies have shown that only h",10.000099999999975,False,9,8.459979999999973,False,0.44318825888186725,True,2,paragraph,False,False
e,2.459760000000017,False,1,-7.540339999999958,False,0.4469335117738267,False,2,paragraph,False,False
peutic drugs themselves can also be formulated at a T,10.000099999999975,False,10,7.540339999999958,False,0.45192718229643924,False,2,paragraph,False,False
e,2.459760000000017,False,1,-7.540339999999958,False,0.4556724351883987,False,2,paragraph,False,False
r,1.844820000000027,False,1,-0.61493999999999,False,0.458169270449705,False,2,paragraph,False,False
"1 to 10 parts per 100,000 of intravenously administered",10.000099999999975,False,9,8.155279999999948,False,0.45941768808035816,False,2,paragraph,False,False
m,4.3101199999999835,False,1,-5.689979999999991,False,0.4606661057110113,False,2,paragraph,False,False
s,2.1550599999999918,False,1,-2.1550599999999918,False,0.466908193864277,False,2,paragraph,False,False
nanoscale level. Studies using paclitaxel have shown that,10.000099999999975,False,8,7.845039999999983,False,0.46815661149493015,False,2,paragraph,False,False
a,2.459760000000017,False,1,-7.540339999999958,False,0.47065344675623644,False,2,paragraph,False,False
nd,2.769999999999982,False,1,0.31023999999996477,False,0.4743986996481959,False,2,paragraph,False,False
monoclonal antibodies reach their parenchymal targets in,10.000099999999975,False,7,7.230099999999993,False,0.47564711727884906,False,2,paragraph,False,False
C,3.6951799999999935,False,1,-6.304919999999981,False,0.4831376230627679,False,2,paragraph,False,True
"when compared with the conventional formulation, the",10.000099999999975,False,7,6.304919999999981,False,0.48438604069342106,False,2,paragraph,False,False
ond,2.769999999999982,False,1,-7.230099999999993,False,0.4868828759547274,False,2,paragraph,False,False
"vivo, with similar limitations noted for molecular imaging",10.000099999999975,False,8,7.230099999999993,False,0.49187654647733997,False,2,paragraph,False,False
iti,1.5401200000000017,False,1,-8.459979999999973,False,0.4981186346306057,False,2,paragraph,False,False
nanoparticle formulation of the drug increases both its,10.000099999999975,False,8,8.459979999999973,False,0.500615469891912,False,2,paragraph,False,False
on,2.769999999999982,False,1,-7.230099999999993,False,0.5031123051532183,False,2,paragraph,False,False
10-12,6.665999999999997,False,1,3.896000000000015,False,0.5056091404145245,False,2,paragraph,False,False
agents. A new emerging strategy to overcome these prob-,10.000099999999975,False,9,3.334099999999978,False,0.5081059756758308,False,2,paragraph,False,False
s,2.1550599999999918,False,1,-7.845039999999983,False,0.5106028109371372,False,2,paragraph,False,False
(,1.844820000000027,False,1,-0.31023999999996477,False,0.5143480638290966,False,2,paragraph,False,False
cytotoxicity profile in cell culture and its therapeutic h,10.000099999999975,False,9,8.155279999999948,False,0.5168448990904029,False,2,paragraph,False,False
tt,1.5401200000000017,False,1,-8.459979999999973,False,0.5205901519823624,False,2,paragraph,False,False
"lems is to use nanoparticles for drug delivery, tumor therapy,",10.000099999999975,False,10,8.459979999999973,False,0.5230869872436686,False,2,paragraph,False,False
p,2.769999999999982,False,1,-7.230099999999993,False,0.5243354048743218,False,2,paragraph,False,False
s,2.1550599999999918,False,1,-0.61493999999999,False,0.5280806577662812,False,2,paragraph,False,False
13 ://,6.665999999999997,False,2,4.510940000000005,False,0.5305774930275875,False,2,paragraph,False,False
efficiency in a living animal model. This has been attrib-,10.000099999999975,False,10,3.334099999999978,False,0.5330743282888938,False,2,paragraph,False,False
on,2.769999999999982,False,1,-7.230099999999993,False,0.5355711635502001,False,2,paragraph,False,False
and tumor follow-up using different imaging modalities.,10.000099999999975,False,7,7.230099999999993,False,0.5393164164421596,False,2,paragraph,False,False
li,1.5401200000000017,False,1,-8.459979999999973,False,0.543061669334119,False,2,paragraph,False,False
n,2.769999999999982,False,1,1.22987999999998,False,0.5468069222260784,False,2,paragraph,False,False
uted to the nanoparticle formulation having greater bioa-,10.000099999999975,False,8,7.230099999999993,False,0.5493037574873847,False,2,paragraph,False,False
e,2.459760000000017,False,1,-7.540339999999958,False,0.5505521751180379,False,2,paragraph,False,False
li,1.5401200000000017,False,1,-0.9196400000000153,False,0.5530490103793442,False,2,paragraph,False,False
"In recent years, there has been an unprecedented expan-",10.000099999999975,False,9,8.459979999999973,False,0.5555458456406505,False,2,paragraph,False,False
b,2.769999999999982,False,1,-7.230099999999993,False,0.5567942632713037,False,2,paragraph,False,False
r,1.844820000000027,False,1,-0.9251799999999548,False,0.560539516163263,False,2,paragraph,False,False
a,2.459760000000017,False,1,0.61493999999999,False,0.5630363514245693,False,2,paragraph,False,False
"vailability and a longer sustainable therapeutic time, which",10.000099999999975,False,8,7.540339999999958,False,0.5655331866858756,False,2,paragraph,False,False
r,1.844820000000027,False,1,-8.155279999999948,False,0.5667816043165288,False,2,paragraph,False,False
y,2.769999999999982,False,1,0.9251799999999548,False,0.5680300219471819,False,2,paragraph,False,False
"sion in the field of nanomedicine, with the development of .",10.000099999999975,False,11,7.230099999999993,False,0.5717752748391414,True,2,paragraph,False,False
w,3.9998800000000188,False,1,-6.000219999999956,False,0.5742721101004477,False,2,paragraph,False,False
il,1.5401200000000017,False,1,-2.459760000000017,False,0.5792657806230602,False,2,paragraph,False,False
allows the drug concentration to remain above the,10.000099999999975,False,8,8.459979999999973,False,0.5817626158843665,False,2,paragraph,False,False
e,2.459760000000017,False,1,-7.540339999999958,False,0.5830110335150197,False,2,paragraph,False,False
y,2.769999999999982,False,1,0.31023999999996477,False,0.585507868776326,False,2,paragraph,False,False
new nanoparticles for the diagnosis and treatment of,10.000099999999975,False,8,7.230099999999993,False,0.5880047040376323,False,2,paragraph,False,False
.,1.384999999999991,False,1,-8.615099999999984,False,0.5892531216682855,False,2,paragraph,False,False
c,2.459760000000017,False,1,1.0747600000000261,False,0.5905015392989386,False,2,paragraph,False,False
o,2.769999999999982,False,1,0.31023999999996477,False,0.594246792190898,False,2,paragraph,False,False
m,4.3101199999999835,False,1,1.5401200000000017,False,0.5967436274522043,False,2,paragraph,False,False
minimum effective value for an extended period of time. In,10.000099999999975,False,10,5.689979999999991,False,0.5979920450828574,False,2,paragraph,False,False
/t,1.5401200000000017,False,1,-8.459979999999973,False,0.6029857156054701,False,2,paragraph,False,False
diseases such as cancer. Nanoparticles have unique biologi-,10.000099999999975,False,8,8.459979999999973,False,0.6042341332361232,False,2,paragraph,False,False
e,2.459760000000017,False,1,-7.540339999999958,False,0.6067309684974295,False,2,paragraph,False,False
r,1.844820000000027,False,1,-0.61493999999999,False,0.6092278037587358,False,2,paragraph,False,False
m,4.3101199999999835,False,1,2.4652999999999565,False,0.611724639020042,False,2,paragraph,False,False
"addition, the nanoparticle formulation overcomes issues",10.000099999999975,False,6,5.689979999999991,False,0.6142214742813484,False,2,paragraph,False,False
s,2.1550599999999918,False,1,-7.845039999999983,False,0.6167183095426547,False,2,paragraph,False,False
"cal properties given their small size, allowing them to have -",10.000099999999975,False,11,7.845039999999983,False,0.6204635624346141,True,2,paragraph,False,False
a,2.459760000000017,False,1,-7.540339999999958,False,0.6217119800652673,False,2,paragraph,False,False
nd,2.769999999999982,False,1,0.31023999999996477,False,0.6254572329572267,False,2,paragraph,False,False
"associated with the current formulation of paclitaxel, which",10.000099999999975,False,8,7.230099999999993,False,0.6304509034798393,False,2,paragraph,False,False
-,1.844820000000027,False,1,-8.155279999999948,False,0.6316993211104924,False,2,paragraph,False,False
c,2.459760000000017,False,1,0.61493999999999,False,0.6341961563717987,False,2,paragraph,False,False
a surface area-to-volume ratio that is larger than that of,10.000099999999975,False,10,7.540339999999958,False,0.636692991633105,False,2,paragraph,False,False
ond,2.769999999999982,False,1,-7.230099999999993,False,0.6379414092637582,False,2,paragraph,False,False
includes low water solubility and severe side effects associ-,10.000099999999975,False,9,7.230099999999993,False,0.6466803326783302,False,2,paragraph,False,False
iti,1.5401200000000017,False,1,-8.459979999999973,False,0.6479287503089833,False,2,paragraph,False,False
other particles. Their large functional surface area allows,10.000099999999975,False,8,8.459979999999973,False,0.6529224208315959,False,2,paragraph,False,False
on,2.769999999999982,False,1,-7.230099999999993,False,0.6541708384622491,False,2,paragraph,False,False
s,2.1550599999999918,False,1,-0.61493999999999,False,0.6604129266155149,False,2,paragraph,False,False
ated with the adjuvant Cremophor EL. ),10.000099999999975,False,7,7.845039999999983,False,0.6629097618768212,False,2,paragraph,False,False
on,2.769999999999982,False,1,-7.230099999999993,False,0.6679034323994337,False,2,paragraph,False,False
"them to bind, absorb, and carry other compounds such as",10.000099999999975,False,10,7.230099999999993,False,0.6691518500300868,False,2,paragraph,False,False
W,5.229759999999999,False,1,-4.770339999999976,False,0.6766423558140058,False,2,paragraph,False,True
For nanoparticle-drug complexes to be effective in,10.000099999999975,False,7,4.770339999999976,False,0.6791391910753121,False,2,paragraph,False,False
il,1.5401200000000017,False,1,-8.459979999999973,False,0.6828844439672714,False,2,paragraph,False,False
"small molecule drugs, DNA, RNA, proteins, and probes.",10.000100000000003,False,8,8.459980000000002,False,0.6853812792285777,False,2,paragraph,False,False
e,2.4597599999999886,False,1,-7.540340000000015,False,0.6866296968592309,False,2,paragraph,False,False
y,2.7700000000000102,False,1,0.3102400000000216,False,0.6891265321205372,False,2,paragraph,False,False
O,3.9998799999999903,False,1,1.22987999999998,False,0.6941202026431498,False,2,paragraph,False,True
delivering their payloads directly to cancer cells in living,10.000100000000003,False,9,6.000220000000013,False,0.695368620273803,False,2,paragraph,False,False
n,2.7700000000000102,False,1,-7.230099999999993,False,0.6991138731657623,False,2,paragraph,False,False
"Furthermore, their tunable size, shape, and surface charac-",10.000100000000003,False,8,7.230099999999993,False,0.7016107084270686,False,2,paragraph,False,False
li,1.5401200000000017,False,1,-8.459980000000002,False,0.7028591260577218,False,2,paragraph,False,False
